atu,topic,title,culture,author,origin_raw,source_page
1288A,A Fool Does Not Count the Animal He Is Riding,The Hodja and His Eight Donkeys,Turkey,,Turkey,type1288a.html
1288A,A Fool Does Not Count the Animal He Is Riding,Johha Fails to Count the Donkey He Is Riding,Palestine,,Palestine,type1288a.html
675,The Fool Whose Wishes All Came True,Hans Dumb,Germany,,Germany,type0675.html
675,The Fool Whose Wishes All Came True,Stupid Michel,Germany,,Germany,type0675.html
675,The Fool Whose Wishes All Came True,"Lazy Lars, Who Won the Princess",Denmark,,Denmark,type0675.html
675,The Fool Whose Wishes All Came True,Emelyan the Fool,Russia,,Russia,type0675.html
675,The Fool Whose Wishes All Came True,Halfman,Greece,,Greece,type0675.html
675,The Fool Whose Wishes All Came True,Juvadi and the Princess,Italy,,Italy,type0675.html
675,The Fool Whose Wishes All Came True,Peter the Fool,Giovanni Francesco Straparola,,Giovanni Francesco Straparola,type0675.html
675,The Fool Whose Wishes All Came True,Peruonto,Giambattista Basile,,Giambattista Basile,type0675.html
1319,The Fool and the Mare's Egg,The Purchase of the Horse's Egg,India,,India,type1319.html
1319,The Fool and the Mare's Egg,The Gooroo Noodle and His Five Disciples Decide to Purchase a Horse,,,,type1319.html
1319,The Fool and the Mare's Egg,The Weaver and the Watermelon,India,,India,type1319.html
1319,The Fool and the Mare's Egg,Buying a Pumpkin Instead of a Mule,Algeria,,Algeria,type1319.html
1319,The Fool and the Mare's Egg,Nasreddin Hodja and the Mule's Egg,Turkey,,Turkey,type1319.html
1319,The Fool and the Mare's Egg,The Two Cockneys and the Mare's Egg,England,,England,type1319.html
1319,The Fool and the Mare's Egg,The McAndrew Family,Ireland,,Ireland,type1319.html
1319,The Fool and the Mare's Egg,Kleinenberg Horse Eggs,Germany,,Germany,type1319.html
1319,The Fool and the Mare's Egg,The Men from Ried Hatch a Donkey,Switzerland,,Switzerland,type1319.html
1319,The Fool and the Mare's Egg,Donkey Seed,Italy,,Italy,type1319.html
1319,The Fool and the Mare's Egg,The Pumpkin,Serbia,,Serbia,type1319.html
1319,The Fool and the Mare's Egg,The People of Sainte-Dode,France,,France,type1319.html
1319,The Fool and the Mare's Egg,The Irishman and the Mare's Egg,Canada,,Canada,type1319.html
1319,The Fool and the Mare's Egg,The Irishman and the Pumpkin,USA,Virginia,USA (Virginia),type1319.html
1319,The Fool and the Mare's Egg,Racehorse Eggs,USA,Idaho,USA (Idaho),type1319.html
1287,Fools Cannot Count Themselves,The Twelve Men of Gotham,England,,England,type1287.html
1287,Fools Cannot Count Themselves,The Five Traveling Journeymen,Germany,Swabia,Germany (Swabia),type1287.html
1287,Fools Cannot Count Themselves,The Seven Wise Men of Buneyr,Pakistan,,Pakistan,type1287.html
1287,Fools Cannot Count Themselves,The Lost Peasant,Kashmir,,Kashmir,type1287.html
1287,Fools Cannot Count Themselves,How the Kadambawa Men Counted Themselves,Sri Lanka,,Sri Lanka,type1287.html
756,Forgiveness and Redemption,Tannhäuser,Germany,,Germany,type0756.html
756,Forgiveness and Redemption,The Woman Who Had No Shadow,Scandinavia,,Scandinavia,type0756.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fish That Were Too Clever,The Panchatantra,,The Panchatantra,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Crow and the Swan,The Mahabharata,,The Mahabharata,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,A Fox and a Cat,Aesop,"L'Estrange, 1692","Aesop (L'Estrange, 1692)",type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fox and the Cat,Aesop,,Aesop,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Cat and Fox,Jean de La Fontaine,,Jean de La Fontaine,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fox and the Cat,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Seven-Witted Fox and the One-Witted Owl,Romania,,Romania,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fox and His Bagful of Wits and the One-Witted Hedgehog,Romania,,Romania,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fox and the Hedgehog,South Slavonic,,South Slavonic,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Fox and the Hedgehog,Greece,,Greece,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,The Bear as Judge,Finland,,Finland,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,Two Losses,Georgia,,Georgia,type0105.html
105,The Fox and the Cat or The Fox and the Hedgehog,Can You Swim?,England,,England,type0105.html
57,The Fox and the Crow,The Fox and the Crow,Aesop,,Aesop,type0057.html
63,The Fox (or Jackal) and the Fleas,When the Fox Is Infested with Fleas,Germany,,Germany,type0063.html
63,The Fox (or Jackal) and the Fleas,When the Fox Wants to Get Rid of His Fleas,Norway,,Norway,type0063.html
63,The Fox (or Jackal) and the Fleas,When the Fox Is Plagued by Fleas,Denmark,,Denmark,type0063.html
63,The Fox (or Jackal) and the Fleas,The Fox and the Fleas,Scotland,,Scotland,type0063.html
63,The Fox (or Jackal) and the Fleas,How the Fox Gets Rid of Fleas,USA -- Georgia,,USA -- Georgia,type0063.html
63,The Fox (or Jackal) and the Fleas,The Jackal and the Flees,India / Pakiston,,India / Pakiston,type0063.html
15,The Fox Steals the Butter,Reynard and Bruin,Europe,,Europe,type0015.html
15,The Fox Steals the Butter,The Fox Cheats the Bear out of His Christmas Fare,Norway,,Norway,type0015.html
15,The Fox Steals the Butter,The Fox and the Wolf,Netherlands,,Netherlands,type0015.html
15,The Fox Steals the Butter,The Keg of Butter,Scotland,,Scotland,type0015.html
15,The Fox Steals the Butter,Cat and Mouse in Partnership,Jacob and Wilhelm Grimm,,Jacob and Wilhelm Grimm,type0015.html
15,The Fox Steals the Butter,Mr. Rabbit Nibbles up the Butter,African-American,,African-American,type0015.html
47E,"The Fox, the Wolf, and the Horse","The Fox, the Wolf, and the Horse",Jean de La Fontaine,,Jean de La Fontaine,type0047e.html
47E,"The Fox, the Wolf, and the Horse",Two Foxes and a Horse,Scotland,,Scotland,type0047e.html
47E,"The Fox, the Wolf, and the Horse",The Wolf and the Tailor,Russia,,Russia,type0047e.html
,Frau Holle,,KHM 24,,,grimm024a.html
,Frau Holle,by the Brothers Grimm,,,,grimm024a.html
480,Frau Holle and Other Tales of Type 480,The Kind and the Unkind Girls,,,,type0480.html
480,Frau Holle and Other Tales of Type 480,Frau Holle,Germany,,Germany,type0480.html
480,Frau Holle and Other Tales of Type 480,Frau Holle and the Distaff,Germany,,Germany,type0480.html
480,Frau Holle and Other Tales of Type 480,Saint Joseph in the Woods,Germany,,Germany,type0480.html
480,Frau Holle and Other Tales of Type 480,The Two Girls and the Angel,Germany,,Germany,type0480.html
480,Frau Holle and Other Tales of Type 480,The Two Stepsisters,Norway,,Norway,type0480.html
480,Frau Holle and Other Tales of Type 480,The Fairies,"France, Charles Perrault",,"France, Charles Perrault",type0480.html
480,Frau Holle and Other Tales of Type 480,The Bucket,Italy,,Italy,type0480.html
480,Frau Holle and Other Tales of Type 480,The Three Heads of the Well,England,,England,type0480.html
480,Frau Holle and Other Tales of Type 480,The Old Woman and the Two Servant Girls,England,,England,type0480.html
480,Frau Holle and Other Tales of Type 480,The Old Witch,England,,England,type0480.html
480,Frau Holle and Other Tales of Type 480,Morozko (Jack Frost),Russia,,Russia,type0480.html
480,Frau Holle and Other Tales of Type 480,The Twelve Months,Russia,,Russia,type0480.html
480,Frau Holle and Other Tales of Type 480,"Conkiajgharuna, the Little Rag-Girl",Georgia,,Georgia,type0480.html
480,Frau Holle and Other Tales of Type 480,The Two Stepsisters,Romania,,Romania,type0480.html
480,Frau Holle and Other Tales of Type 480,The Three Gifts,Poland,,Poland,type0480.html
480,Frau Holle and Other Tales of Type 480,Mangita and Larina,Philippines,,Philippines,type0480.html
480,Frau Holle and Other Tales of Type 480,The Bald Wife,India,,India,type0480.html
480,Frau Holle and Other Tales of Type 480,Lazy Maria,USA,,USA,type0480.html
,Frog Kings,"The Frog King; or, Iron Heinrich",Germany,,Germany,frog.html
,Frog Kings,The Frog Prince,"A translation of the Grimms' ""Frog King"" by Edgar Taylor",,"A translation of the Grimms' ""Frog King"" by Edgar Taylor",frog.html
,Frog Kings,The Frog Prince,Germany,,Germany,frog.html
,Frog Kings,The Enchanted Frog,Germany,,Germany,frog.html
,Frog Kings,The Singing Frog,Denmark,,Denmark,frog.html
,Frog Kings,The Wonderful Frog,Hungary,,Hungary,frog.html
,Frog Kings,The Princess and the Frog,Ireland,,Ireland,frog.html
,Frog Kings,A Story: The Girl and the Frog,Ireland,,Ireland,frog.html
,Frog Kings,A Story: A King in Ireland Who Had Three Daughters,Ireland,,Ireland,frog.html
,Frog Kings,The Queen Who Sought a Drink from a Certain Well,Scotland,,Scotland,frog.html
,Frog Kings,The Paddo,Scotland,,Scotland,frog.html
,Frog Kings,The Well of the World's End,Scotland,,Scotland,frog.html
,Frog Kings,The Well of the World's End,Ireland,,Ireland,frog.html
,Frog Kings,The Maiden and the Frog,England,,England,frog.html
,Frog Kings,The Frog Gentleman,England,,England,frog.html
,Frog Kings,The Kind Stepdaughter and the Frog,England,,England,frog.html
,Frog Kings,The Frog Prince,Sri Lanka,Northwestern Province,Sri Lanka (Northwestern Province),frog.html
,Frog Kings,A Frog for a Husband,Korea,,Korea,frog.html
,The Frog King or Iron Heinrich,by the Brothers Grimm,,,,frogking.html
278A,The Two Frogs,Two Neighbour-Frogs,Aesop,,Aesop,type0278a.html
278A,The Two Frogs,The Two Frogs Who Were Neighbours,Aesop,,Aesop,type0278a.html
278A,The Two Frogs,Two Frogs That Wanted Water,Aesop,,Aesop,type0278a.html
278A,The Two Frogs,The Two Frogs,Aesop,,Aesop,type0278a.html
278A,The Two Frogs,How a Tortoise Came to Grief Because He Loved His Home Too Much,The Jataka,,The Jataka,type0278a.html
278A,The Two Frogs,The Three Fishes,The Masnavi,,The Masnavi,type0278a.html
,Gefion's Home Page,"Gefion, the Norse Goddess of Unmarried Women",,,,gefion.html
,Gefion's Home Page,Gefion creates the Island of Zealand,From The Prose Edda of Snorri Sturluson,,From The Prose Edda of Snorri Sturluson,gefion.html
,Gefion's Home Page,From the Ynglinga Saga of Snorri Sturluson,,,,gefion.html
4025,Haunted by the Ghost of a Murdered Child,"Mother Mine, in the Fold, Fold",Iceland,,Iceland,type4025.html
4025,Haunted by the Ghost of a Murdered Child,I Should Have Gotten Married,Iceland,,Iceland,type4025.html
4025,Haunted by the Ghost of a Murdered Child,The Child Murderer,Denmark,,Denmark,type4025.html
4025,Haunted by the Ghost of a Murdered Child,The Child Phantom,Sweden,,Sweden,type4025.html
4025,Haunted by the Ghost of a Murdered Child,Short-Hoggers o' Whittinghame,Scotland,,Scotland,type4025.html
4025,Haunted by the Ghost of a Murdered Child,Fine Flowers in the Valley,Scotland,,Scotland,type4025.html
4025,Haunted by the Ghost of a Murdered Child,Lady Anne,Scotland,,Scotland,type4025.html
4025,Haunted by the Ghost of a Murdered Child,The Infanticide Mother,England,,England,type4025.html
4025,Haunted by the Ghost of a Murdered Child,The Crying Child,Poland,,Poland,type4025.html
1676,Real Ghosts and Fake Ghosts,Two Spirits,Belgium,,Belgium,type1676.html
1676,Real Ghosts and Fake Ghosts,Do Not Disturb the Rest of the Dead,Germany,,Germany,type1676.html
1676,Real Ghosts and Fake Ghosts,A Ghostly Council Meeting,Germany,,Germany,type1676.html
1676,Real Ghosts and Fake Ghosts,The Death Shroud,Germany,,Germany,type1676.html
1676,Real Ghosts and Fake Ghosts,The Scoffer of Herzberg,Germany,,Germany,type1676.html
1676,Real Ghosts and Fake Ghosts,The Peasant and the Owls,Germany,,Germany,type1676.html
1676,Real Ghosts and Fake Ghosts,The Preacher and the Ghost,Sweden,,Sweden,type1676.html
1676,Real Ghosts and Fake Ghosts,The Blacksmith,Ireland,,Ireland,type1676.html
1676,Real Ghosts and Fake Ghosts,A Ghost Story,Ireland,,Ireland,type1676.html
1676,Real Ghosts and Fake Ghosts,Meg of Meldon,England,,England,type1676.html
1676,Real Ghosts and Fake Ghosts,The Chivalrous Devil,England,,England,type1676.html
,The Girl with White Hands,a Zobell family legend,,,,whitehands.html
706,The Girl without Hands,Biancabella,"Giovanni Francesco Straparola, The Facetious Nights",,"Giovanni Francesco Straparola, The Facetious Nights",type0706.html
706,The Girl without Hands,Penta the Handless,"Giovanni Battista Basile, Il Pentamerone",,"Giovanni Battista Basile, Il Pentamerone",type0706.html
706,The Girl without Hands,Second Diversion of the Third Day,,,,type0706.html
706,The Girl without Hands,The Innkeeper's Beautiful Daughter,Italy,,Italy,type0706.html
706,The Girl without Hands,The Girl without Hands,Italy / Austria,,Italy / Austria,type0706.html
706,The Girl without Hands,Beautiful Magdalene,Germany,,Germany,type0706.html
706,The Girl without Hands,The Girl without Hands,"Germany, Jacob and Wilhelm Grimm",1812,"Germany, Jacob and Wilhelm Grimm (1812)",type0706.html
706,The Girl without Hands,The Girl without Hands,"Germany, Jacob and Wilhelm Grimm",1857,"Germany, Jacob and Wilhelm Grimm (1857)",type0706.html
706,The Girl without Hands,The Daughter Who Was Promised to the Devil,Germany,,Germany,type0706.html
706,The Girl without Hands,The Girl without Hands,Finland,Wuokkiniemi,Finland (Wuokkiniemi),type0706.html
706,The Girl without Hands,The Girl without Hands,Hungary,,Hungary,type0706.html
706,The Girl without Hands,William of the Tree,Ireland,,Ireland,type0706.html
706,The Girl without Hands,The Bad Stepmother,Ireland,,Ireland,type0706.html
